Identifier,Observation_Date,Median_Monthly_Income,percent_to_income_rent,percent_to_income_home_15yr_Payment_10_Perc_Down,percent_to_income_home_15yr_Payment_20_Perc_Down,percent_to_income_home_30yr_Payment_10_Perc_Down,percent_to_income_home_30yr_Payment_20_Perc_Down,percent_to_income_1br_15yr_Payment_10_Perc_Down,percent_to_income_1br_15yr_Payment_20_Perc_Down,percent_to_income_1br_30yr_Payment_10_Perc_Down,percent_to_income_1br_30yr_Payment_20_Perc_Down,percent_to_income_2br_15yr_Payment_10_Perc_Down,percent_to_income_2br_15yr_Payment_20_Perc_Down,percent_to_income_2br_30yr_Payment_10_Perc_Down,percent_to_income_2br_30yr_Payment_20_Perc_Down,percent_to_income_3br_15yr_Payment_10_Perc_Down,percent_to_income_3br_15yr_Payment_20_Perc_Down,percent_to_income_3br_30yr_Payment_10_Perc_Down,percent_to_income_3br_30yr_Payment_20_Perc_Down,percent_to_income_4br_15yr_Payment_10_Perc_Down,percent_to_income_4br_15yr_Payment_20_Perc_Down,percent_to_income_4br_30yr_Payment_10_Perc_Down,percent_to_income_4br_30yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_20_Perc_Down
201343,2013-01-01,4343.0,0.25,0.65,0.57,0.44,0.39,0.3,0.27,0.21,0.19,0.48,0.43,0.33,0.29,0.67,0.59,0.46,0.41,0.83,0.74,0.57,0.51,1.01,0.9,0.69,0.62
201443,2014-01-01,4542.58,0.25,0.68,0.6,0.47,0.42,0.34,0.3,0.24,0.21,0.52,0.46,0.36,0.32,0.7,0.62,0.48,0.43,0.86,0.76,0.59,0.53,1.04,0.93,0.72,0.64
201543,2015-01-01,4580.92,0.25,0.69,0.61,0.47,0.41,0.35,0.31,0.24,0.21,0.53,0.47,0.35,0.31,0.72,0.64,0.48,0.43,0.88,0.78,0.59,0.53,1.07,0.95,0.72,0.64
201643,2016-01-01,5006.25,0.24,0.67,0.59,0.45,0.4,0.34,0.3,0.23,0.2,0.51,0.46,0.34,0.3,0.69,0.61,0.46,0.41,0.84,0.75,0.56,0.5,1.01,0.9,0.68,0.6
201743,2017-01-01,5046.42,0.25,0.72,0.64,0.49,0.44,0.37,0.33,0.25,0.23,0.56,0.49,0.38,0.34,0.75,0.66,0.51,0.45,0.9,0.8,0.61,0.54,1.08,0.96,0.73,0.65
201843,2018-01-01,5134.17,0.26,0.8,0.72,0.55,0.49,0.42,0.38,0.29,0.26,0.63,0.56,0.43,0.38,0.83,0.74,0.57,0.51,0.99,0.88,0.68,0.6,1.18,1.05,0.82,0.72
201943,2019-01-01,5650.33,0.26,0.71,0.63,0.47,0.42,0.38,0.34,0.25,0.22,0.56,0.49,0.37,0.33,0.73,0.65,0.49,0.43,0.86,0.77,0.58,0.51,1.05,0.94,0.7,0.63
202043,2020-01-01,5534.17,0.25,0.72,0.64,0.46,0.41,0.39,0.34,0.25,0.22,0.56,0.5,0.36,0.32,0.74,0.66,0.47,0.42,0.88,0.78,0.56,0.49,1.07,0.95,0.68,0.61
202143,2021-01-01,6158.75,0.27,0.75,0.66,0.48,0.42,0.39,0.34,0.25,0.22,0.58,0.51,0.37,0.33,0.77,0.69,0.49,0.44,0.91,0.81,0.58,0.52,1.09,0.97,0.69,0.62
201144,2011-01-01,2378.0,0.38,0.54,0.48,0.37,0.33,0.42,0.37,0.29,0.26,0.52,0.46,0.36,0.32,0.59,0.52,0.41,0.36,0.72,0.64,0.5,0.44,1.35,1.2,0.94,0.83
201244,2012-01-01,2358.42,0.39,0.52,0.47,0.35,0.31,0.44,0.4,0.3,0.26,0.51,0.45,0.34,0.3,0.57,0.51,0.38,0.34,0.7,0.62,0.46,0.41,1.3,1.15,0.86,0.77
201344,2013-01-01,2589.17,0.37,0.56,0.5,0.38,0.34,0.52,0.46,0.35,0.31,0.57,0.5,0.39,0.34,0.61,0.55,0.42,0.37,0.74,0.66,0.51,0.45,1.37,1.21,0.93,0.83
201444,2014-01-01,2659.75,0.37,0.64,0.57,0.44,0.39,0.58,0.52,0.4,0.36,0.65,0.58,0.45,0.4,0.69,0.61,0.48,0.42,0.83,0.74,0.58,0.51,1.52,1.35,1.05,0.93
201544,2015-01-01,2499.08,0.41,0.75,0.66,0.5,0.45,0.63,0.56,0.43,0.38,0.74,0.66,0.5,0.44,0.8,0.71,0.54,0.48,0.95,0.85,0.64,0.57,1.74,1.55,1.17,1.04
201644,2016-01-01,2908.42,0.37,0.7,0.62,0.47,0.41,0.55,0.49,0.36,0.32,0.67,0.59,0.44,0.4,0.74,0.65,0.49,0.44,0.88,0.78,0.59,0.52,1.6,1.42,1.06,0.95
201744,2017-01-01,3360.58,0.35,0.68,0.6,0.46,0.41,0.48,0.42,0.32,0.29,0.61,0.54,0.41,0.37,0.7,0.62,0.47,0.42,0.83,0.74,0.56,0.5,1.51,1.34,1.02,0.91
201844,2018-01-01,3484.83,0.34,0.72,0.64,0.5,0.44,0.47,0.42,0.33,0.29,0.63,0.56,0.44,0.39,0.74,0.66,0.51,0.45,0.89,0.79,0.61,0.55,1.6,1.42,1.1,0.98
201944,2019-01-01,3580.5,0.36,0.71,0.63,0.47,0.42,0.44,0.39,0.29,0.26,0.6,0.53,0.4,0.36,0.72,0.64,0.48,0.43,0.86,0.77,0.58,0.51,1.52,1.35,1.02,0.9
202044,2020-01-01,3689.0,0.34,0.68,0.6,0.43,0.38,0.41,0.36,0.26,0.23,0.56,0.49,0.35,0.31,0.68,0.6,0.43,0.38,0.81,0.72,0.52,0.46,1.4,1.24,0.89,0.79
202144,2021-01-01,4065.75,0.36,0.68,0.61,0.44,0.39,0.39,0.35,0.25,0.22,0.54,0.48,0.35,0.31,0.68,0.61,0.44,0.39,0.82,0.73,0.52,0.47,1.41,1.25,0.9,0.8
201145,2011-01-01,4208.33,0.25,0.55,0.49,0.38,0.34,0.33,0.29,0.23,0.2,0.4,0.35,0.28,0.25,0.61,0.54,0.42,0.38,0.9,0.8,0.62,0.55,1.04,0.92,0.72,0.64
201245,2012-01-01,4016.33,0.27,0.54,0.48,0.36,0.32,0.32,0.28,0.21,0.19,0.39,0.34,0.26,0.23,0.6,0.53,0.4,0.35,0.89,0.79,0.59,0.53,1.03,0.91,0.69,0.61
201345,2013-01-01,4532.83,0.25,0.62,0.56,0.43,0.38,0.37,0.33,0.25,0.22,0.45,0.4,0.31,0.28,0.68,0.61,0.47,0.42,0.99,0.88,0.68,0.6,1.15,1.02,0.79,0.7
201445,2014-01-01,4682.33,0.25,0.68,0.61,0.47,0.42,0.43,0.38,0.3,0.27,0.51,0.45,0.35,0.31,0.75,0.66,0.52,0.46,1.06,0.95,0.74,0.65,1.24,1.1,0.86,0.76
201545,2015-01-01,4900.58,0.25,0.73,0.65,0.49,0.44,0.47,0.41,0.31,0.28,0.55,0.49,0.37,0.33,0.79,0.7,0.53,0.47,1.1,0.97,0.74,0.66,1.28,1.14,0.86,0.77
201645,2016-01-01,5671.67,0.23,0.71,0.63,0.47,0.42,0.47,0.42,0.31,0.28,0.55,0.49,0.37,0.33,0.76,0.68,0.51,0.45,1.05,0.93,0.7,0.62,1.22,1.09,0.81,0.72
201745,2017-01-01,5881.42,0.24,0.75,0.67,0.51,0.45,0.49,0.44,0.33,0.3,0.59,0.52,0.4,0.35,0.81,0.72,0.55,0.48,1.11,0.98,0.75,0.67,1.29,1.15,0.87,0.78
201845,2018-01-01,6372.42,0.24,0.82,0.73,0.57,0.5,0.54,0.48,0.37,0.33,0.65,0.58,0.45,0.4,0.88,0.78,0.6,0.54,1.2,1.07,0.82,0.73,1.39,1.23,0.95,0.85
201945,2019-01-01,6834.83,0.23,0.73,0.65,0.49,0.44,0.47,0.42,0.32,0.28,0.58,0.52,0.39,0.34,0.78,0.69,0.52,0.46,1.07,0.95,0.72,0.64,1.25,1.11,0.83,0.74
202045,2020-01-01,6678.58,0.23,0.74,0.66,0.47,0.42,0.47,0.42,0.3,0.26,0.58,0.52,0.37,0.33,0.79,0.7,0.5,0.45,1.1,0.98,0.7,0.62,1.27,1.13,0.81,0.72
202145,2021-01-01,6853.0,0.25,0.86,0.76,0.55,0.49,0.48,0.43,0.31,0.27,0.66,0.58,0.42,0.37,0.92,0.81,0.59,0.52,1.27,1.13,0.81,0.72,1.44,1.28,0.92,0.82
201146,2011-01-01,3890.17,0.2,0.3,0.27,0.21,0.18,0.2,0.18,0.14,0.13,0.27,0.24,0.19,0.17,0.31,0.27,0.21,0.19,0.37,0.33,0.26,0.23,0.47,0.42,0.33,0.29
201246,2012-01-01,3967.0,0.2,0.26,0.23,0.18,0.16,0.17,0.15,0.11,0.1,0.23,0.21,0.15,0.14,0.27,0.24,0.18,0.16,0.33,0.3,0.22,0.2,0.42,0.37,0.28,0.25
201346,2013-01-01,4213.58,0.2,0.29,0.26,0.2,0.18,0.19,0.17,0.13,0.11,0.25,0.22,0.17,0.15,0.3,0.26,0.2,0.18,0.36,0.32,0.25,0.22,0.45,0.4,0.31,0.27
201446,2014-01-01,4232.58,0.21,0.32,0.28,0.22,0.19,0.21,0.19,0.15,0.13,0.28,0.25,0.19,0.17,0.32,0.29,0.22,0.2,0.39,0.35,0.27,0.24,0.48,0.43,0.34,0.3
201546,2015-01-01,4547.58,0.2,0.31,0.27,0.21,0.18,0.2,0.18,0.14,0.12,0.27,0.24,0.18,0.16,0.31,0.28,0.21,0.19,0.38,0.34,0.26,0.23,0.47,0.42,0.32,0.28
201646,2016-01-01,4687.92,0.2,0.31,0.28,0.21,0.19,0.21,0.18,0.14,0.12,0.27,0.24,0.18,0.16,0.32,0.28,0.21,0.19,0.38,0.34,0.26,0.23,0.47,0.42,0.31,0.28
201746,2017-01-01,5065.75,0.2,0.32,0.28,0.22,0.19,0.21,0.19,0.14,0.13,0.28,0.25,0.19,0.17,0.33,0.29,0.22,0.2,0.39,0.35,0.26,0.24,0.47,0.42,0.32,0.29
201846,2018-01-01,5299.17,0.2,0.35,0.31,0.24,0.21,0.23,0.2,0.16,0.14,0.31,0.27,0.21,0.19,0.35,0.32,0.24,0.22,0.42,0.38,0.29,0.26,0.51,0.46,0.35,0.31
201946,2019-01-01,5490.75,0.19,0.33,0.3,0.22,0.2,0.22,0.19,0.14,0.13,0.29,0.26,0.2,0.17,0.34,0.3,0.23,0.2,0.41,0.36,0.27,0.24,0.49,0.43,0.33,0.29
202046,2020-01-01,5505.67,0.2,0.33,0.29,0.21,0.19,0.21,0.19,0.14,0.12,0.29,0.26,0.18,0.16,0.34,0.3,0.21,0.19,0.4,0.35,0.25,0.23,0.48,0.42,0.3,0.27
202146,2021-01-01,5783.08,0.21,0.34,0.3,0.22,0.19,0.21,0.18,0.13,0.12,0.29,0.26,0.19,0.17,0.34,0.31,0.22,0.2,0.41,0.36,0.26,0.23,0.48,0.43,0.31,0.28
201147,2011-01-01,3343.58,0.21,0.22,0.19,0.15,0.14,0.1,0.09,0.07,0.06,0.14,0.13,0.1,0.09,0.21,0.19,0.15,0.13,0.42,0.37,0.29,0.26,0.73,0.65,0.51,0.45
201247,2012-01-01,3370.0,0.21,0.2,0.18,0.14,0.12,0.1,0.09,0.06,0.06,0.13,0.12,0.09,0.08,0.2,0.18,0.13,0.12,0.4,0.36,0.27,0.24,0.7,0.62,0.47,0.41
201347,2013-01-01,3457.92,0.21,0.2,0.18,0.14,0.12,0.1,0.08,0.07,0.06,0.13,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.41,0.36,0.28,0.25,0.71,0.63,0.49,0.43
201447,2014-01-01,3566.92,0.21,0.2,0.18,0.14,0.13,0.1,0.09,0.07,0.06,0.13,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.41,0.36,0.28,0.25,0.71,0.63,0.49,0.44
201547,2015-01-01,3610.17,0.21,0.2,0.18,0.14,0.12,0.09,0.08,0.06,0.06,0.13,0.12,0.09,0.08,0.2,0.18,0.13,0.12,0.4,0.36,0.27,0.24,0.71,0.63,0.48,0.42
201647,2016-01-01,3594.5,0.21,0.21,0.18,0.14,0.12,0.09,0.08,0.06,0.05,0.13,0.12,0.09,0.08,0.2,0.18,0.13,0.12,0.41,0.36,0.27,0.24,0.69,0.62,0.46,0.41
201747,2017-01-01,3824.5,0.21,0.21,0.19,0.14,0.13,0.1,0.09,0.07,0.06,0.14,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.4,0.36,0.27,0.24,0.68,0.6,0.46,0.41
201847,2018-01-01,3965.25,0.21,0.22,0.19,0.15,0.13,0.1,0.09,0.07,0.06,0.14,0.13,0.1,0.09,0.21,0.19,0.15,0.13,0.41,0.37,0.28,0.25,0.69,0.62,0.48,0.42
201947,2019-01-01,4096.5,0.2,0.21,0.19,0.14,0.12,0.1,0.08,0.06,0.06,0.14,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.39,0.34,0.26,0.23,0.65,0.57,0.43,0.38
202047,2020-01-01,4122.83,0.2,0.21,0.18,0.13,0.12,0.1,0.09,0.06,0.05,0.14,0.12,0.09,0.08,0.2,0.18,0.13,0.11,0.38,0.34,0.24,0.21,0.62,0.55,0.4,0.35
202147,2021-01-01,4250.67,0.21,0.22,0.2,0.14,0.13,0.1,0.09,0.06,0.06,0.15,0.13,0.1,0.09,0.22,0.19,0.14,0.12,0.4,0.36,0.26,0.23,0.65,0.58,0.42,0.37
201148,2011-01-01,4305.58,0.22,0.23,0.2,0.16,0.14,0.08,0.07,0.05,0.05,0.12,0.1,0.08,0.07,0.19,0.17,0.14,0.12,0.29,0.25,0.2,0.18,0.39,0.35,0.27,0.24
201248,2012-01-01,4474.42,0.22,0.22,0.19,0.14,0.13,0.07,0.06,0.05,0.04,0.11,0.1,0.07,0.06,0.19,0.16,0.12,0.11,0.27,0.24,0.18,0.16,0.37,0.33,0.25,0.22
201348,2013-01-01,4563.58,0.21,0.26,0.23,0.18,0.16,0.09,0.08,0.06,0.06,0.14,0.12,0.09,0.08,0.22,0.2,0.15,0.14,0.33,0.29,0.22,0.2,0.44,0.39,0.3,0.27
201448,2014-01-01,4846.17,0.2,0.29,0.26,0.2,0.18,0.1,0.09,0.07,0.06,0.16,0.14,0.11,0.1,0.25,0.22,0.17,0.15,0.35,0.32,0.25,0.22,0.46,0.41,0.32,0.28
201548,2015-01-01,5086.58,0.19,0.28,0.25,0.19,0.17,0.1,0.09,0.07,0.06,0.16,0.14,0.11,0.09,0.24,0.22,0.16,0.15,0.34,0.3,0.23,0.2,0.43,0.39,0.29,0.26
201648,2016-01-01,4936.08,0.21,0.29,0.25,0.19,0.17,0.11,0.1,0.07,0.07,0.17,0.15,0.11,0.1,0.25,0.22,0.17,0.15,0.34,0.31,0.23,0.2,0.44,0.39,0.29,0.26
201748,2017-01-01,4758.75,0.23,0.31,0.28,0.21,0.19,0.12,0.11,0.08,0.07,0.18,0.16,0.12,0.11,0.27,0.24,0.19,0.16,0.37,0.33,0.25,0.22,0.47,0.41,0.32,0.28
201848,2018-01-01,5000.17,0.22,0.33,0.29,0.23,0.2,0.14,0.12,0.1,0.09,0.19,0.17,0.13,0.12,0.29,0.26,0.2,0.18,0.39,0.34,0.27,0.24,0.48,0.43,0.33,0.3
201948,2019-01-01,5200.17,0.21,0.31,0.28,0.21,0.19,0.14,0.12,0.09,0.08,0.19,0.17,0.13,0.11,0.28,0.25,0.19,0.17,0.37,0.33,0.25,0.22,0.46,0.41,0.31,0.27
202048,2020-01-01,5473.92,0.21,0.3,0.26,0.19,0.17,0.13,0.12,0.08,0.07,0.18,0.16,0.12,0.1,0.27,0.24,0.17,0.15,0.35,0.31,0.22,0.2,0.43,0.38,0.27,0.24
202148,2021-01-01,5555.5,0.22,0.34,0.3,0.22,0.19,0.15,0.13,0.09,0.08,0.21,0.18,0.13,0.12,0.3,0.27,0.19,0.17,0.4,0.35,0.25,0.23,0.49,0.43,0.31,0.28
201149,2011-01-01,3682.0,0.18,0.2,0.18,0.14,0.12,0.11,0.1,0.07,0.07,0.13,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.3,0.27,0.21,0.19,0.44,0.39,0.31,0.27
201249,2012-01-01,3648.0,0.18,0.19,0.17,0.12,0.11,0.09,0.08,0.06,0.05,0.12,0.1,0.08,0.07,0.19,0.17,0.12,0.11,0.28,0.25,0.19,0.17,0.42,0.37,0.28,0.25
201349,2013-01-01,3628.17,0.19,0.19,0.17,0.13,0.11,0.09,0.08,0.06,0.06,0.11,0.1,0.08,0.07,0.19,0.17,0.13,0.11,0.29,0.26,0.2,0.18,0.43,0.38,0.29,0.26
201449,2014-01-01,4264.58,0.17,0.16,0.15,0.11,0.1,0.07,0.07,0.05,0.05,0.1,0.09,0.07,0.06,0.16,0.15,0.11,0.1,0.25,0.22,0.17,0.15,0.37,0.33,0.26,0.23
201549,2015-01-01,3907.83,0.19,0.18,0.16,0.12,0.11,0.08,0.07,0.05,0.05,0.11,0.1,0.07,0.06,0.18,0.16,0.12,0.11,0.28,0.25,0.19,0.17,0.41,0.37,0.28,0.25
201649,2016-01-01,4100.17,0.19,0.18,0.16,0.12,0.1,0.08,0.07,0.05,0.04,0.1,0.09,0.07,0.06,0.18,0.16,0.12,0.1,0.27,0.24,0.18,0.16,0.4,0.35,0.26,0.23
201749,2017-01-01,4208.67,0.19,0.18,0.16,0.12,0.11,0.08,0.07,0.05,0.05,0.11,0.09,0.07,0.06,0.18,0.16,0.12,0.11,0.28,0.25,0.19,0.17,0.41,0.36,0.28,0.24
201849,2018-01-01,4254.25,0.18,0.2,0.18,0.14,0.12,0.09,0.08,0.06,0.05,0.12,0.1,0.08,0.07,0.2,0.18,0.14,0.12,0.3,0.26,0.2,0.18,0.43,0.38,0.29,0.26
201949,2019-01-01,5001.17,0.17,0.17,0.15,0.11,0.1,0.07,0.07,0.05,0.04,0.1,0.09,0.07,0.06,0.17,0.15,0.11,0.1,0.25,0.23,0.17,0.15,0.37,0.33,0.24,0.22
202049,2020-01-01,4455.5,0.18,0.19,0.17,0.12,0.11,0.09,0.08,0.05,0.05,0.11,0.1,0.07,0.06,0.19,0.17,0.12,0.11,0.28,0.25,0.18,0.16,0.4,0.36,0.26,0.23
202149,2021-01-01,4691.08,0.18,0.2,0.18,0.13,0.11,0.09,0.08,0.06,0.05,0.12,0.11,0.08,0.07,0.2,0.18,0.13,0.12,0.3,0.26,0.19,0.17,0.42,0.37,0.27,0.24
201150,2011-01-01,4221.25,0.19,0.19,0.17,0.13,0.12,0.08,0.07,0.05,0.05,0.11,0.1,0.08,0.07,0.17,0.15,0.12,0.11,0.25,0.22,0.17,0.15,0.32,0.29,0.22,0.2
201250,2012-01-01,4273.75,0.19,0.18,0.16,0.12,0.11,0.07,0.06,0.05,0.04,0.11,0.09,0.07,0.06,0.16,0.15,0.11,0.1,0.24,0.21,0.16,0.14,0.31,0.27,0.2,0.18
201350,2013-01-01,4283.33,0.19,0.19,0.17,0.13,0.12,0.07,0.06,0.05,0.04,0.11,0.1,0.08,0.07,0.17,0.15,0.12,0.11,0.25,0.22,0.17,0.15,0.33,0.29,0.22,0.2
201450,2014-01-01,4345.08,0.2,0.21,0.18,0.14,0.13,0.08,0.07,0.05,0.05,0.12,0.11,0.08,0.07,0.19,0.17,0.13,0.11,0.27,0.24,0.18,0.16,0.34,0.31,0.24,0.21
201550,2015-01-01,4457.25,0.22,0.21,0.19,0.14,0.13,0.08,0.07,0.05,0.05,0.13,0.11,0.08,0.08,0.2,0.17,0.13,0.12,0.28,0.24,0.19,0.16,0.36,0.32,0.24,0.21
201650,2016-01-01,4522.67,0.2,0.23,0.21,0.15,0.14,0.09,0.08,0.06,0.05,0.14,0.12,0.09,0.08,0.21,0.19,0.14,0.12,0.29,0.26,0.2,0.17,0.38,0.33,0.25,0.22
201750,2017-01-01,4756.92,0.21,0.25,0.22,0.17,0.15,0.09,0.08,0.06,0.05,0.15,0.13,0.1,0.09,0.23,0.2,0.15,0.14,0.31,0.28,0.21,0.19,0.39,0.35,0.26,0.23
201850,2018-01-01,5257.58,0.21,0.26,0.23,0.18,0.16,0.1,0.09,0.07,0.06,0.16,0.14,0.11,0.1,0.24,0.21,0.16,0.15,0.32,0.29,0.22,0.2,0.39,0.35,0.27,0.24
201950,2019-01-01,5143.0,0.22,0.27,0.24,0.18,0.16,0.12,0.1,0.08,0.07,0.18,0.16,0.12,0.11,0.25,0.22,0.17,0.15,0.33,0.29,0.22,0.19,0.39,0.35,0.26,0.23
202050,2020-01-01,5279.25,0.21,0.26,0.23,0.16,0.15,0.12,0.11,0.08,0.07,0.17,0.16,0.11,0.1,0.24,0.21,0.15,0.14,0.31,0.28,0.2,0.18,0.37,0.33,0.24,0.21
202150,2021-01-01,4990.75,0.24,0.32,0.28,0.2,0.18,0.15,0.13,0.09,0.08,0.21,0.19,0.13,0.12,0.3,0.26,0.19,0.17,0.38,0.34,0.24,0.22,0.46,0.41,0.29,0.26
201151,2011-01-01,4132.75,0.22,0.29,0.26,0.2,0.18,0.13,0.11,0.09,0.08,0.19,0.17,0.13,0.12,0.27,0.24,0.19,0.17,0.35,0.31,0.24,0.21,0.44,0.39,0.3,0.27
201251,2012-01-01,4209.33,0.22,0.28,0.25,0.19,0.17,0.11,0.1,0.07,0.06,0.18,0.16,0.12,0.11,0.26,0.23,0.17,0.15,0.34,0.3,0.22,0.2,0.42,0.38,0.28,0.25
201351,2013-01-01,4095.17,0.24,0.33,0.29,0.23,0.2,0.11,0.1,0.08,0.07,0.22,0.19,0.15,0.13,0.31,0.27,0.21,0.19,0.39,0.35,0.27,0.24,0.49,0.43,0.33,0.3
201451,2014-01-01,4558.5,0.23,0.33,0.29,0.23,0.2,0.12,0.1,0.08,0.07,0.22,0.19,0.15,0.13,0.31,0.27,0.21,0.19,0.38,0.34,0.26,0.23,0.47,0.42,0.33,0.29
201551,2015-01-01,4870.42,0.23,0.34,0.31,0.23,0.21,0.13,0.11,0.09,0.08,0.24,0.21,0.16,0.14,0.33,0.29,0.22,0.2,0.4,0.35,0.27,0.24,0.48,0.43,0.32,0.29
201651,2016-01-01,4955.58,0.25,0.38,0.34,0.25,0.22,0.15,0.13,0.1,0.09,0.27,0.24,0.18,0.16,0.36,0.32,0.24,0.21,0.43,0.38,0.29,0.25,0.51,0.46,0.34,0.3
201751,2017-01-01,5254.58,0.25,0.4,0.35,0.27,0.24,0.16,0.15,0.11,0.1,0.29,0.25,0.19,0.17,0.38,0.34,0.26,0.23,0.45,0.4,0.3,0.27,0.53,0.47,0.36,0.32
201851,2018-01-01,5260.67,0.26,0.45,0.4,0.31,0.28,0.2,0.17,0.14,0.12,0.33,0.29,0.23,0.2,0.43,0.38,0.3,0.26,0.5,0.45,0.35,0.31,0.6,0.53,0.41,0.37
201951,2019-01-01,5769.58,0.25,0.41,0.36,0.27,0.24,0.18,0.16,0.12,0.11,0.3,0.27,0.2,0.18,0.39,0.35,0.26,0.23,0.45,0.4,0.3,0.27,0.54,0.48,0.36,0.32
202051,2020-01-01,5643.58,0.25,0.41,0.37,0.26,0.23,0.18,0.16,0.12,0.1,0.3,0.27,0.19,0.17,0.4,0.35,0.25,0.22,0.46,0.41,0.29,0.26,0.53,0.47,0.34,0.3
202151,2021-01-01,5970.58,0.25,0.45,0.4,0.29,0.26,0.19,0.17,0.12,0.11,0.32,0.29,0.21,0.18,0.43,0.38,0.28,0.24,0.49,0.44,0.32,0.28,0.58,0.51,0.37,0.33
201152,2011-01-01,3339.42,0.28,0.24,0.21,0.17,0.15,0.12,0.1,0.08,0.07,0.15,0.13,0.1,0.09,0.23,0.2,0.16,0.14,0.47,0.41,0.32,0.29,0.82,0.73,0.57,0.51
201252,2012-01-01,3407.83,0.26,0.22,0.2,0.15,0.13,0.11,0.1,0.07,0.07,0.14,0.12,0.09,0.08,0.21,0.19,0.14,0.13,0.44,0.39,0.3,0.26,0.78,0.7,0.52,0.46
201352,2013-01-01,3554.08,0.26,0.25,0.22,0.17,0.15,0.13,0.11,0.09,0.08,0.16,0.14,0.11,0.1,0.24,0.21,0.16,0.14,0.48,0.43,0.33,0.29,0.84,0.75,0.57,0.51
201452,2014-01-01,4229.83,0.22,0.24,0.21,0.17,0.15,0.12,0.11,0.08,0.07,0.16,0.14,0.11,0.1,0.23,0.2,0.16,0.14,0.44,0.39,0.31,0.27,0.76,0.68,0.53,0.47
201552,2015-01-01,3702.67,0.26,0.29,0.26,0.2,0.17,0.15,0.13,0.1,0.09,0.19,0.17,0.13,0.11,0.28,0.25,0.19,0.17,0.51,0.46,0.35,0.31,0.89,0.79,0.6,0.53
201652,2016-01-01,4200.42,0.25,0.29,0.25,0.19,0.17,0.15,0.13,0.1,0.09,0.19,0.17,0.13,0.11,0.27,0.24,0.18,0.16,0.47,0.42,0.32,0.28,0.82,0.73,0.54,0.48
201752,2017-01-01,4207.42,0.26,0.33,0.29,0.22,0.2,0.17,0.15,0.12,0.1,0.23,0.2,0.15,0.14,0.31,0.28,0.21,0.19,0.52,0.46,0.35,0.31,0.88,0.78,0.6,0.53
201852,2018-01-01,4549.92,0.25,0.35,0.31,0.24,0.21,0.19,0.17,0.13,0.11,0.25,0.22,0.17,0.15,0.33,0.29,0.23,0.2,0.52,0.46,0.36,0.32,0.89,0.79,0.61,0.54
201952,2019-01-01,4809.08,0.25,0.33,0.3,0.22,0.2,0.18,0.16,0.12,0.11,0.24,0.21,0.16,0.14,0.32,0.28,0.21,0.19,0.49,0.44,0.33,0.29,0.83,0.74,0.56,0.5
202052,2020-01-01,4636.17,0.25,0.35,0.31,0.22,0.2,0.19,0.17,0.12,0.11,0.25,0.23,0.16,0.14,0.33,0.3,0.21,0.19,0.5,0.45,0.32,0.29,0.84,0.75,0.53,0.47
202152,2021-01-01,5283.67,0.25,0.36,0.32,0.23,0.21,0.19,0.17,0.12,0.11,0.27,0.24,0.17,0.15,0.35,0.31,0.22,0.2,0.52,0.46,0.33,0.29,0.85,0.76,0.55,0.48
201153,2011-01-01,2920.08,0.31,0.37,0.33,0.26,0.23,0.4,0.36,0.28,0.25,0.35,0.31,0.24,0.21,0.31,0.28,0.22,0.19,0.46,0.41,0.32,0.29,0.82,0.73,0.57,0.51
201253,2012-01-01,2863.42,0.3,0.37,0.32,0.24,0.22,0.39,0.35,0.26,0.23,0.35,0.31,0.23,0.2,0.3,0.27,0.2,0.18,0.45,0.4,0.3,0.27,0.79,0.7,0.53,0.47
201353,2013-01-01,3052.58,0.3,0.37,0.33,0.25,0.23,0.41,0.36,0.28,0.25,0.36,0.32,0.25,0.22,0.3,0.27,0.21,0.18,0.46,0.41,0.31,0.28,0.83,0.73,0.56,0.5
201453,2014-01-01,2958.67,0.31,0.42,0.37,0.29,0.26,0.46,0.41,0.32,0.28,0.42,0.37,0.29,0.26,0.33,0.3,0.23,0.21,0.5,0.44,0.35,0.31,0.92,0.82,0.63,0.56
201553,2015-01-01,3256.42,0.29,0.4,0.36,0.27,0.24,0.47,0.42,0.32,0.28,0.42,0.37,0.28,0.25,0.32,0.28,0.21,0.19,0.47,0.42,0.32,0.28,0.87,0.78,0.59,0.52
201653,2016-01-01,3223.42,0.29,0.43,0.38,0.29,0.25,0.49,0.44,0.33,0.29,0.46,0.41,0.3,0.27,0.34,0.3,0.23,0.2,0.49,0.44,0.33,0.29,0.89,0.79,0.59,0.53
201753,2017-01-01,3083.25,0.31,0.46,0.41,0.31,0.28,0.51,0.45,0.35,0.31,0.48,0.43,0.33,0.29,0.37,0.33,0.25,0.22,0.54,0.48,0.36,0.32,0.96,0.86,0.65,0.58
